normalized_name,count,examples
공동기업취득순현금유출,1,공동기업취득 순현금유출
유동대여금의증가,1,유동대여금의 증가
비유동대여금의증가,1,비유동대여금의 증가
관계기업투자지분의취득,1,관계기업 투자지분의 취득
기타재무유입,1,기타재무유입
금융리스부채의지급재무활동으로분류된,1,"금융리스부채의 지급, 재무활동으로 분류된"
기타금융부채의감소로인한현금의유출,1,기타금융부채의 감소로 인한 현금의 유출
유동확정계약자산,1,유동확정계약자산
매도가능금융자산평가손실,1,매도가능금융자산평가손실
계약부자산의감소증가,1,계약부자산의 감소(증가)
반품제품회수권의감소증가,1,반품제품회수권의 감소(증가)
당기법인세자산의감소증가,1,당기법인세자산의 감소(증가)
손실부담계약충당부채의증가감소,1,손실부담계약충당부채의 증가(감소)
선수수익의증가감소,1,선수수익의 증가(감소)
이연법인세부채의증가감소,1,이연법인세부채의 증가(감소)
지분법을사용하여회계처리하는관계기업투자,1,지분법을 사용하여 회계처리하는 관계기업 투자
지분법을사용하여회계처리하는공동기업에대한투자,1,지분법을 사용하여 회계처리하는 공동기업에 대한 투자
유동매입채무,1,유동매입채무
매입채무외의유동채무,1,매입채무 외의 유동채무
유동금융기관차입금및비유동금융기관차입금사채제외의유동성대체부분,1,유동 금융기관 차입금 및 비유동 금융기관 차입금(사채 제외)의 유동성 대체 부분
매입채무외의비유동채무,1,매입채무 외의 비유동채무
비유동금융기관차입금사채제외의비유동성대체부분,1,비유동 금융기관 차입금(사채 제외)의 비유동성 대체 부분
지분법적용대상인관계기업과공동기업의당기순손익에대한지분,1,지분법 적용대상인 관계기업과 공동기업의 당기순손익에 대한 지분
세후기타포괄손익현금흐름위험회피,1,"세후기타포괄손익, 현금흐름위험회피"
유형자산의처분으로인한현금유입,1,유형자산의 처분으로 인한 현금유입
선물계약선도계약옵션계약스왑계약에따른현금지급투자활동,1,"선물계약, 선도계약, 옵션계약, 스왑계약에 따른 현금지급, 투자활동"
비지배지분에대한배당금,1,비지배지분에 대한 배당금
미청구공사,1,미청구공사
매각예정유동자산,1,매각예정유동자산
관계기업투자주식관련이익손실,1,관계기업투자주식관련이익(손실)
기타포괄이익,1,기타포괄이익
상각후권가측정금융자산의감소,1,상각후권가측정금융자산의 감소
종속기업처분대가의수취,1,종속기업 처분대가의 수취
사업결합으로인한순현금유입,1,사업결합으로 인한 순현금유입
사업부양도에따른순현금흐름,1,사업부 양도에 따른 순현금흐름
매각예정자산처분대가의수취,1,매각예정자산 처분대가의 수취
종속및관계기업주식의취득,1,종속 및 관계기업주식의 취득
종속기업에대한소유지분의변동으로인한지급,1,종속기업에 대한 소유지분의 변동으로 인한 지급
매각예정자산으로분류된현금및현금성자산의변동,1,매각예정자산으로 분류된 현금및현금성자산의 변동
연결범위변동으로인한현금및현금성자산의변동,1,연결범위변동으로 인한 현금및현금성자산의 변동
유동파생상품금융자산,1,유동 파생상품 금융자산
비유동성금융기관차입금의유동성대체부분사채제외,1,비유동성 금융기관 차입금의 유동성 대체 부분(사채 제외)
유동성상환우선주부채,1,유동성상환우선주부채
비유동종업원급여충당부채,1,비유동종업원급여충당부채
투자활동으로분류된종속기업과기타사업의지배력획득에따른현금흐름,1,투자활동으로 분류된 종속기업과 기타 사업의 지배력 획득에 따른 현금흐름
사업결합으로인한변동,1,사업결합으로 인한 변동
투자활동으로분류된무형자산의취득,1,투자활동으로 분류된 무형자산의 취득
유동성사채의상환,1,유동성사채의 상환
우선주자본금,1,우선주자본금
자기주식처분이익,1,자기주식처분이익
법정준비금,1,법정준비금
미처분이익잉여금,1,미처분이익잉여금
관계기업투자주식처분손실,1,관계기업투자주식 처분손실
후속적으로당기손익으로재분류되지않는기타포괄손익,1,후속적으로 당기손익으로 재분류되지 않는 기타포괄손익
우선주기본주당이익,1,우선주 기본주당이익
관계기업투자처분손실,1,관계기업투자처분손실
영업활동으로인한자산및부채의증감,1,영업활동으로인한자산및부채의증감
복구충당부채의증가감소,1,복구충당부채의 증가(감소)
장기매출채권및기타채권의감소,1,장기매출채권 및 기타채권의 감소
장기기타금융자산의처분,1,장기기타금융자산의 처분
정부보조금수령,1,정부보조금 수령
장기매출채권및기타채권의증가,1,장기매출채권 및 기타채권의 증가
장기차입금사채포함,1,장기차입금(사채 포함)
종속기업투자자산의취득,1,종속기업투자자산의 취득
기본및희석주당순이익손실,1,기본및희석주당순이익(손실)
재고자산평가충당금환입,1,재고자산평가충당금환입
리스처분이익,1,리스처분이익
임대료매출,1,임대료매출
리스변경이익,1,리스변경이익
배당금의수취액,1,배당금의 수취액
법인세납부액,1,법인세 납부액
관계기업투자의감소배당금수취,1,관계기업투자의 감소(배당금 수취)
당분기말현금및현금성자산,1,당분기말 현금및현금성자산
당기손익공정가치측정지정금융부채,1,당기손익-공정가치 측정 지정 금융부채
계속영업총포괄손익,1,계속영업 총포괄손익
중단영업총포괄손익,1,중단영업 총포괄손익
지배기업소유주귀속총포괄손익손실,1,지배기업 소유주 귀속 총포괄손익(손실)
단기대여금및수취채권의감소,1,단기대여금및수취채권의 감소
국고보조금의증가,1,국고보조금의 증가
무상감자비,1,무상감자비
전환사채총액,1,"전환사채, 총액"
금융자산,1,금융자산
기타투자자산,1,기타투자자산
판매보증충당금,1,판매보증충당금
매출총손익,1,매출총손익
일반판매비와관리비,1,일반판매비와관리비
유효이자율법에따른이자수익,1,유효이자율법에 따른 이자수익
지분법적용투자주식처분이익,1,지분법적용투자주식처분이익
파생상품평가이익손실,1,파생상품평가이익(손실)
연결총포괄이익손실,1,연결총포괄이익(손실)
재고자산처분손실조정,1,재고자산처분손실 조정
파생금융부채평가손실,1,파생금융부채평가손실
지분법적용투자주식처분손실이익,1,지분법적용투자주식처분손실(이익)
종속기업투자주식처분손실이익,1,종속기업투자주식처분손실(이익)
당기손익공정가치측정금융자산손상차손환입,1,당기손익공정가치측정 금융자산 손상차손 환입
파생금융부채평가이익,1,파생금융부채평가이익
반품추정비환입,1,반품추정비환입
오류수정이익,1,오류수정이익
지급보증채무환입,1,지급보증채무환입
염가매수차익조정,1,염가매수차익 조정
판매보증충당금반품충당,1,판매보증충당금(반품충당)
영업보증금의증가감소,1,영업 보증금의 증가(감소)
신주인수권부사채의발행,1,신주인수권부사채의 발행
전환우선주발행,1,전환우선주 발행
전환사채의단주대금,1,전환사채의 단주대금
종속기업투자주식의추가취득,1,종속기업투자주식의 추가취득
회사채발행,1,회사채발행
기타현금의증가합병으로인한승계,1,기타 현금의 증가(합병으로인한 승계)
유형자산및사용권자산,1,유형자산 및 사용권자산
유동성복구충당부채,1,유동성복구충당부채
장기선수수익,1,장기선수수익
장기복구충당부채,1,장기복구충당부채
장기기타충당부채,1,장기기타충당부채
지배기업당기순이익손실,1,지배기업 당기순이익(손실)
비지배지분순이익손실,1,비지배지분 순이익(손실)
자산ㆍ부채의증감,1,자산ㆍ부채의 증감
차입금유동,1,차입금(유동)
차입금비유동,1,차입금(비유동)
기타의판매비와관리비,1,기타의판매비와관리비
순확정급여채무재측정요소,1,순확정급여채무 재측정요소
기타포괄손익공정가치측정금융자산평가이익손실,1,기타포괄손익공정가치측정금융자산평가이익(손실)
연결당기총포괄이익,1,연결당기총포괄이익
유동법인세부채,1,유동 법인세부채
퇴직급여채무,1,퇴직급여채무
연결계속당기순이익,1,연결계속 당기순이익
연결중단당기순이익,1,연결중단 당기순이익
순이익의귀속,1,순이익의 귀속
총포괄이익의귀속,1,총포괄이익의 귀속
법인세부담액,1,법인세 부담액
장기금융상품의순증감,1,장기금융상품의 순증감
보증금의순증감,1,보증금의 순증감
유동성장기부채의순증감,1,유동성장기부채의 순증감
외화환산으로인한현금및현금성자산의변동,1,외화환산으로 인한 현금및현금성자산의 변동
단기대여금및수취채권,1,단기대여금및수취채권
장기대여금및수취채권,1,장기대여금및수취채권
장기금융리스채권,1,장기금융리스채권
매입채무및미지급금,1,매입채무및미지급금
유동성단기차입금,1,유동성단기차입금
교환사채,1,교환사채
지배기업지분당기순이익손실,1,지배기업지분 당기순이익(손실)
종속기업순확정급여부채재측정요소중지분해당액,1,종속기업 순확정급여부채 재측정요소 중 지분해당액
지배기업지분총포괄손익손실,1,지배기업지분 총포괄손익(손실)
비지배지분총포괄손익손실,1,비지배지분 총포괄손익(손실)
계속영업에서창출된현금흐름,1,계속영업에서창출된현금흐름
대여금및수취채권의회수,1,대여금및수취채권의 회수
금융리스채권의회수,1,금융리스채권의 회수
대여금및수취채권의취득,1,대여금및수취채권의 취득
현금성외화자산부채의환율변동,1,현금성 외화자산부채의 환율변동
유동생물자산,1,유동생물자산
리스조정손실,1,리스조정손실
재고자산평가손실재고자산평가손실환입,1,재고자산평가손실(재고자산평가손실환입)
리스조정이익,1,리스조정이익
선물거래예치금,1,선물거래예치금
유동충당부채의증가감소,1,유동충당부채의 증가(감소)
비유동충당부채의증가감소,1,비유동충당부채의 증가(감소)
종속기업조인트벤처와관계기업에대한투자자산의처분,1,"종속기업, 조인트벤처와 관계기업에 대한 투자자산의 처분"
연결대상범위변동으로인한증가,1,연결대상범위변동으로 인한 증가
비지배지분에지급된배당금,1,비지배지분에 지급된 배당금
유동성보증금,1,유동성보증금
장기수입보증금,1,장기수입보증금
법인세효과차감후기타포괄손익,1,법인세효과차감후기타포괄손익
단기금융자산의증가,1,단기금융자산의 증가
단기미청구공사,1,단기미청구공사
비유동차입금사채포함의비유동성부분,1,비유동차입금(사채 포함)의 비유동성 부분
지분법자본변동후속적으로재분류되는항목,1,지분법자본변동 - 후속적으로 재분류 되는 항목
금융수익유효이자율법으로계산한이자수익,1,금융수익-유효이자율법으로계산한이자수익
법인세의지급,1,법인세의 지급
외화표시현금의환율변동효과,1,외화표시 현금의 환율변동효과
매출채권및계약자산,1,매출채권 및 계약자산
수익비용의조정,1,수익·비용의 조정
임대보증금의증감,1,임대보증금의 증감
파생상품거래의정산으로인한현금유입,1,파생상품거래의 정산으로 인한 현금유입
지배력을상실하지않는종속기업에대한소유지분의변동에따른증가감소,1,지배력을 상실하지 않는 종속기업에 대한 소유지분의 변동에 따른 증가(감소)
순확정급여부채및기타장기급여부채,1,순확정급여부채 및 기타장기급여부채
해외사업환산외환차이,1,해외사업환산외환차이
순확정급여부채자산의재측정손익,1,순확정급여부채(자산)의재측정손익
투자활동미지급금의지급,1,투자활동 미지급금의 지급
감자로인한현금유출,1,감자로 인한 현금유출
상각후원가측정유가증권,1,상각후원가측정유가증권
상각후원가측정대출채권,1,상각후원가측정대출채권
대손준비금기적립액,1,대손준비금 기적립액
대손준비금적립환입예정액,1,대손준비금 적립(환입)예정액
당기손익공정가치측정금융자산이자수익,1,당기손익-공정가치측정금융자산이자수익
유효이자율적용이자수익,1,유효이자율적용이자수익
외환거래이익,1,외환거래이익
상각후원가측정금융상품관련손실,1,상각후원가측정금융상품관련손실
외환거래손실,1,외환거래손실
지배기업지분순이익,1,지배기업지분순이익
당기손익공정가치인식지정금융부채신용위험변동손익,1,당기손익-공정가치인식지정금융부채 신용위험변동손익
지배기업지분총포괄손익,1,지배기업지분총포괄손익
종속기업처분순현금유출입,1,종속기업 처분 순현금 유출입
종속기업취득순현금유출입,1,종속기업 취득 순현금 유출입
요구불상환지분의증가,1,요구불상환지분의 증가
콜머니의증가,1,콜머니의 증가
차입금등의증가,1,차입금 등의 증가
요구불상환지분의감소,1,요구불상환지분의 감소
콜머니의감소,1,콜머니의 감소
차입금등의상환,1,차입금 등의 상환
후순위사채의상환,1,후순위사채의 상환
6789,1,"6,7,8,9"
67810,1,"6,7,8,10"
67811,1,"6,7,8,11"
15,1,15
1636,1,"16,36"
1736,1,"17,36"
67818,1,"6,7,8,18"
6782033,1,"6,7,8,20,33"
19,1,19
6782133,1,"6,7,8,21,33"
23,1,23
2636,1,"26,36"
28,1,28
2728,1,"27,28"
81128,1,"8,11,28"
35,1,35
